,TransactionID,AccountID,TransactionType,Amount,TransactionDate,Season
1703,1704,1801,Withdrawal,9374.5,4/20/2023,Spring
1704,1705,2262,Deposit,3936.89,12/17/2024,Winter
1705,1706,1217,Payment,5301.5,3/17/2025,Spring
1706,1707,4819,Deposit,6709.17,6/19/2023,Summer
1707,1708,2053,Withdrawal,3302.81,9/29/2023,Fall
1708,1709,4167,Withdrawal,5173.04,2/26/2024,Winter
1709,1710,3306,Transfer,4168.34,2/8/2025,Winter
1710,1711,1687,Payment,2614.39,6/30/2022,Summer
1711,1712,3028,Transfer,5203.83,11/26/2023,Fall
1712,1713,3694,Withdrawal,6679.75,8/7/2022,Summer
1713,1714,3642,Transfer,9703.55,1/29/2024,Winter
1714,1715,348,Withdrawal,8381.48,8/29/2022,Summer
1715,1716,1038,Withdrawal,2012.94,11/28/2023,Fall
1716,1717,4885,Payment,3962.25,12/21/2023,Winter
1717,1718,3093,Deposit,4268.03,10/9/2022,Fall
1718,1719,2581,Payment,5830.29,1/24/2025,Winter
1719,1720,1229,Transfer,3512.3,2/28/2024,Winter
1720,1721,1853,Withdrawal,1769.54,10/26/2022,Fall
1721,1722,1088,Deposit,9334.93,9/22/2023,Fall
1722,1723,3239,Transfer,3142.96,8/5/2022,Summer
1723,1724,3292,Payment,2703.17,1/14/2023,Winter
1724,1725,4250,Payment,4547.05,5/23/2023,Spring
1725,1726,697,Payment,9241.75,2/2/2025,Winter
1726,1727,2562,Deposit,4213.07,10/6/2024,Fall
1727,1728,912,Withdrawal,7132.88,12/31/2023,Winter
1728,1729,2264,Withdrawal,7620.69,8/19/2023,Summer
1729,1730,3492,Transfer,5093.87,5/24/2023,Spring
1730,1731,1672,Transfer,4241.71,1/28/2024,Winter
1731,1732,2494,Withdrawal,74.6,11/8/2023,Fall
1732,1733,2932,Deposit,745.28,9/4/2023,Fall
1733,1734,3205,Withdrawal,3104.48,2/10/2025,Winter
1734,1735,4810,Payment,9727.32,4/24/2023,Spring
1735,1736,170,Withdrawal,8980.59,12/3/2022,Winter
1736,1737,4673,Payment,8399.69,3/20/2025,Spring
1737,1738,893,Transfer,5199.11,12/2/2022,Winter
1738,1739,4166,Deposit,716.13,10/11/2022,Fall
1739,1740,3262,Deposit,4438.97,2/15/2025,Winter
1740,1741,2710,Payment,1679.92,8/19/2023,Summer
1741,1742,3082,Withdrawal,7066.54,7/26/2024,Summer
1742,1743,4704,Payment,8723.82,2/29/2024,Winter
1743,1744,1714,Payment,1459.04,7/3/2024,Summer
1744,1745,3942,Transfer,5310.48,12/26/2023,Winter
1745,1746,3920,Transfer,3325.04,6/20/2023,Summer
1746,1747,722,Payment,5725,12/15/2024,Winter
1747,1748,305,Payment,818.3,7/12/2024,Summer
1748,1749,4860,Payment,7450.31,6/2/2023,Summer
1749,1750,4133,Payment,2591.2,7/14/2022,Summer
1750,1751,1589,Payment,7060.61,1/12/2025,Winter
1751,1752,3952,Transfer,8718.5,11/11/2022,Fall
1752,1753,3323,Payment,4961.97,10/2/2022,Fall
1753,1754,2819,Deposit,9822.23,12/18/2023,Winter
1754,1755,3864,Transfer,6587.86,8/7/2024,Summer
1755,1756,904,Payment,8287.25,6/24/2022,Summer
1756,1757,1075,Withdrawal,8402.16,9/14/2022,Fall
1757,1758,3338,Payment,1377.02,12/1/2022,Winter
1758,1759,4588,Deposit,3101.93,3/4/2023,Spring
1759,1760,2030,Deposit,2149.43,7/26/2023,Summer
1760,1761,3569,Transfer,8053.1,7/29/2024,Summer
1761,1762,4730,Deposit,8126.23,10/4/2023,Fall
1762,1763,387,Payment,8971.3,1/3/2024,Winter
1763,1764,4791,Deposit,3623.8,4/6/2025,Spring
1764,1765,3787,Payment,9610.58,5/5/2024,Spring
1765,1766,1584,Payment,972.81,2/19/2024,Winter
1766,1767,1937,Payment,3408.47,1/27/2023,Winter
1767,1768,4949,Withdrawal,86.95,3/26/2024,Spring
1768,1769,1619,Transfer,121.42,4/26/2024,Spring
1769,1770,1940,Transfer,7184.03,1/24/2025,Winter
1770,1771,4141,Withdrawal,2889.96,3/21/2023,Spring
1771,1772,4850,Transfer,2770.47,12/17/2022,Winter
1772,1773,4673,Transfer,4694.62,8/26/2024,Summer
1773,1774,729,Payment,1812.5,7/2/2024,Summer
1774,1775,4857,Deposit,3000.16,8/24/2024,Summer
1775,1776,1835,Withdrawal,6130.74,4/24/2023,Spring
1776,1777,224,Transfer,6991.91,8/1/2023,Summer
1777,1778,3218,Deposit,9354.95,4/10/2024,Spring
1778,1779,616,Withdrawal,4812.91,6/19/2022,Summer
1779,1780,3332,Transfer,2457.52,12/31/2024,Winter
1780,1781,1625,Deposit,566.83,7/25/2023,Summer
1781,1782,1041,Deposit,8714.92,2/26/2025,Winter
1782,1783,2012,Deposit,2521.19,3/14/2023,Spring
1783,1784,512,Withdrawal,6157.76,6/4/2022,Summer
1784,1785,1805,Payment,3477.64,5/31/2023,Spring
1785,1786,1149,Transfer,7348.8,4/19/2025,Spring
1786,1787,3854,Payment,8236.98,11/3/2022,Fall
1787,1788,351,Withdrawal,3102.77,10/18/2022,Fall
1788,1789,1039,Withdrawal,6101.21,6/1/2024,Summer
1789,1790,3428,Withdrawal,8756.72,9/18/2022,Fall
1790,1791,4476,Payment,4343.65,3/31/2024,Spring
1791,1792,2978,Transfer,6657.78,1/30/2025,Winter
1792,1793,1262,Transfer,25.31,10/23/2022,Fall
1793,1794,1963,Deposit,5275.02,4/11/2025,Spring
1794,1795,70,Transfer,2762.02,7/22/2022,Summer
1795,1796,287,Withdrawal,5646.62,7/25/2023,Summer
1796,1797,3490,Withdrawal,6930.63,7/22/2024,Summer
1797,1798,3658,Withdrawal,2355.23,7/14/2023,Summer
1798,1799,3255,Deposit,5652.5,5/11/2023,Spring
1799,1800,1120,Transfer,5794.88,9/18/2024,Fall
1800,1801,782,Transfer,6202.97,6/4/2023,Summer
1801,1802,655,Payment,581.33,6/14/2024,Summer
1802,1803,3857,Withdrawal,5369.24,1/17/2024,Winter
1803,1804,1994,Deposit,374,8/31/2023,Summer
1804,1805,1640,Withdrawal,2204.85,12/13/2023,Winter
1805,1806,105,Deposit,8780.84,7/31/2024,Summer
1806,1807,2996,Deposit,4847.05,8/8/2023,Summer
1807,1808,3821,Transfer,9680.35,5/22/2024,Spring
1808,1809,2722,Deposit,6605.53,11/24/2022,Fall
1809,1810,2023,Transfer,465.55,2/5/2023,Winter
1810,1811,1876,Payment,6758.51,4/29/2025,Spring
1811,1812,3641,Transfer,8777.26,1/9/2024,Winter
1812,1813,3151,Deposit,7244.75,1/16/2024,Winter
1813,1814,746,Transfer,9543.32,12/4/2022,Winter
1814,1815,3446,Withdrawal,6999.74,4/22/2024,Spring
1815,1816,2975,Withdrawal,769.89,2/18/2023,Winter
1816,1817,4294,Withdrawal,731.3,1/5/2024,Winter
1817,1818,4838,Deposit,3654.75,7/21/2024,Summer
1818,1819,3885,Payment,8944.62,2/2/2025,Winter
1819,1820,4755,Transfer,2726.87,10/30/2024,Fall
1820,1821,1850,Payment,2947.85,11/10/2024,Fall
1821,1822,642,Transfer,5397.24,5/26/2023,Spring
1822,1823,1337,Deposit,9411.85,12/26/2023,Winter
1823,1824,2541,Payment,9310.82,7/4/2022,Summer
1824,1825,3672,Transfer,2579.1,7/29/2023,Summer
1825,1826,2210,Transfer,3006.1,3/4/2025,Spring
1826,1827,965,Transfer,7048.74,9/25/2022,Fall
1827,1828,3706,Transfer,8378.83,2/19/2024,Winter
1828,1829,3430,Withdrawal,7867.27,12/10/2023,Winter
1829,1830,4077,Withdrawal,923.03,8/24/2022,Summer
1830,1831,2210,Transfer,1570.14,5/22/2022,Spring
1831,1832,3850,Deposit,7725.7,2/6/2024,Winter
1832,1833,3828,Withdrawal,545.14,6/14/2022,Summer
1833,1834,2632,Transfer,402.03,2/23/2023,Winter
1834,1835,4581,Transfer,394.02,1/29/2023,Winter
1835,1836,3105,Deposit,4194.12,8/30/2024,Summer
1836,1837,2038,Withdrawal,8497.51,1/12/2023,Winter
1837,1838,3988,Payment,7969.28,1/1/2023,Winter
1838,1839,233,Payment,215.22,9/30/2024,Fall
1839,1840,744,Transfer,8233.19,1/16/2024,Winter
1840,1841,3350,Withdrawal,84.99,3/24/2025,Spring
1841,1842,3790,Deposit,2339.46,11/3/2022,Fall
1842,1843,314,Transfer,1522.58,4/2/2023,Spring
1843,1844,2137,Payment,5838.04,6/25/2024,Summer
1844,1845,2433,Payment,4700.96,9/6/2024,Fall
1845,1846,1304,Transfer,2514.07,11/10/2024,Fall
1846,1847,4457,Payment,4924.79,10/28/2024,Fall
1847,1848,2762,Withdrawal,5152.59,10/5/2024,Fall
1848,1849,648,Payment,9261.57,12/28/2023,Winter
1849,1850,2850,Withdrawal,2647.72,2/22/2024,Winter
1850,1851,2071,Deposit,7672.75,4/10/2023,Spring
1851,1852,2697,Withdrawal,2712.41,12/25/2023,Winter
1852,1853,3602,Transfer,3406.54,2/3/2024,Winter
1853,1854,2336,Deposit,2070.14,4/3/2025,Spring
1854,1855,2736,Withdrawal,9813.21,3/6/2024,Spring
1855,1856,4769,Withdrawal,4310.13,12/8/2022,Winter
1856,1857,4617,Withdrawal,6006,1/26/2025,Winter
1857,1858,4649,Transfer,5614.02,5/22/2022,Spring
1858,1859,3821,Deposit,9665.02,9/3/2022,Fall
1859,1860,2922,Deposit,2133.84,4/4/2025,Spring
1860,1861,1059,Deposit,9095.76,11/10/2022,Fall
1861,1862,3571,Deposit,2000.48,3/10/2023,Spring
1862,1863,1965,Transfer,5962.48,10/14/2024,Fall
1863,1864,2372,Payment,9302.06,7/13/2023,Summer
1864,1865,1314,Deposit,1256.77,10/8/2022,Fall
1865,1866,4475,Transfer,3968.7,1/9/2025,Winter
1866,1867,666,Transfer,9789.51,10/16/2022,Fall
1867,1868,2376,Transfer,123.14,10/22/2024,Fall
1868,1869,3356,Deposit,8111.44,1/14/2023,Winter
1869,1870,4019,Withdrawal,8188.6,11/30/2022,Fall
1870,1871,2081,Deposit,4222.04,6/19/2024,Summer
1871,1872,141,Withdrawal,4076.99,1/12/2025,Winter
1872,1873,3088,Deposit,5431.57,6/12/2023,Summer
1873,1874,3021,Deposit,5185.28,3/27/2024,Spring
1874,1875,4905,Transfer,3504.59,12/24/2023,Winter
1875,1876,1633,Withdrawal,8691.99,1/17/2023,Winter
1876,1877,2946,Deposit,9164.24,3/21/2025,Spring
1877,1878,579,Deposit,9677.3,3/15/2024,Spring
1878,1879,1523,Payment,5831.96,5/30/2024,Spring
1879,1880,4646,Deposit,2819.38,6/21/2022,Summer
1880,1881,3632,Deposit,6369,1/10/2025,Winter
1881,1882,1475,Transfer,4228.91,10/14/2024,Fall
1882,1883,3790,Payment,8543.61,4/20/2025,Spring
1883,1884,2886,Withdrawal,8464.07,7/9/2022,Summer
1884,1885,1732,Deposit,3110.15,6/17/2022,Summer
1885,1886,1781,Deposit,1709.5,2/26/2024,Winter
1886,1887,393,Payment,6826.05,5/3/2024,Spring
1887,1888,2248,Transfer,5808.42,11/13/2022,Fall
1888,1889,2466,Withdrawal,5175.01,10/16/2022,Fall
1889,1890,4440,Payment,412.33,12/27/2024,Winter
1890,1891,179,Transfer,9531.4,2/5/2024,Winter
1891,1892,3295,Deposit,8440.84,8/21/2023,Summer
1892,1893,2391,Transfer,9229.53,11/21/2022,Fall
1893,1894,4575,Transfer,2791.8,2/21/2025,Winter
1894,1895,4063,Withdrawal,9254.69,7/24/2022,Summer
1895,1896,4667,Deposit,9486.87,8/22/2024,Summer
1896,1897,3392,Transfer,3259.55,4/19/2024,Spring
1897,1898,4388,Withdrawal,6684.69,6/11/2022,Summer
1898,1899,1385,Withdrawal,3152.55,3/29/2024,Spring
1899,1900,1788,Deposit,13.92,10/10/2023,Fall
1900,1901,3562,Payment,3226.13,12/20/2023,Winter
1901,1902,1977,Withdrawal,5151.86,9/13/2023,Fall
1902,1903,2367,Payment,1820.27,11/25/2022,Fall
1903,1904,464,Deposit,5625.42,11/14/2024,Fall
1904,1905,3021,Withdrawal,1303.69,12/11/2022,Winter
1905,1906,801,Payment,8381.53,9/20/2023,Fall
1906,1907,3406,Withdrawal,866.77,5/4/2024,Spring
1907,1908,1926,Deposit,6044.79,7/20/2023,Summer
1908,1909,4296,Withdrawal,6598.7,6/4/2024,Summer
1909,1910,309,Withdrawal,3774.19,7/29/2023,Summer
1910,1911,4153,Payment,5449.49,9/22/2023,Fall
1911,1912,1542,Payment,3771.77,9/9/2023,Fall
1912,1913,4398,Deposit,8168.19,2/27/2025,Winter
1913,1914,4721,Withdrawal,5402.91,2/1/2023,Winter
1914,1915,4135,Deposit,4440.63,10/22/2022,Fall
1915,1916,4878,Deposit,7551.04,10/28/2023,Fall
1916,1917,2654,Payment,9890.07,1/25/2024,Winter
1917,1918,2705,Payment,971.89,12/31/2023,Winter
1918,1919,75,Transfer,8238.48,9/14/2022,Fall
1919,1920,1464,Deposit,1625.73,12/23/2022,Winter
1920,1921,3103,Transfer,9593.64,11/11/2024,Fall
1921,1922,4659,Deposit,5143.24,2/6/2025,Winter
1922,1923,3343,Transfer,7056.58,4/14/2024,Spring
1923,1924,2471,Withdrawal,820.82,9/12/2023,Fall
1924,1925,3053,Payment,4402.13,12/3/2023,Winter
1925,1926,3645,Withdrawal,1050.79,1/19/2024,Winter
1926,1927,547,Transfer,162.68,8/17/2022,Summer
1927,1928,3255,Transfer,2677.32,7/3/2024,Summer
1928,1929,2630,Deposit,504.3,9/17/2024,Fall
1929,1930,3371,Transfer,701.95,3/16/2025,Spring
1930,1931,2525,Deposit,9834.54,10/25/2024,Fall
1931,1932,566,Deposit,7482.52,12/17/2024,Winter
1932,1933,3147,Payment,6415.23,7/7/2022,Summer
1933,1934,300,Payment,4821.12,1/8/2025,Winter
1934,1935,1855,Deposit,9745.3,4/27/2025,Spring
1935,1936,698,Deposit,9950.34,4/18/2023,Spring
1936,1937,347,Payment,776.12,4/7/2024,Spring
1937,1938,1749,Deposit,3221.28,10/26/2024,Fall
1938,1939,3407,Payment,6881.28,3/11/2023,Spring
1939,1940,2145,Withdrawal,7422.85,9/20/2023,Fall
1940,1941,4975,Transfer,1492.23,9/30/2023,Fall
1941,1942,3186,Payment,6860.2,6/1/2022,Summer
1942,1943,445,Deposit,4596.85,12/28/2023,Winter
1943,1944,1937,Transfer,6910.95,9/10/2024,Fall
1944,1945,4797,Payment,6184.85,12/2/2022,Winter
1945,1946,3655,Transfer,7075.99,10/13/2023,Fall
1946,1947,358,Payment,7752.88,1/28/2025,Winter
1947,1948,405,Withdrawal,6332.12,12/11/2024,Winter
1948,1949,459,Payment,8506.53,4/9/2024,Spring
1949,1950,4493,Payment,6838.36,8/3/2023,Summer
1950,1951,4126,Withdrawal,9994.84,10/2/2023,Fall
1951,1952,3218,Payment,3166.32,10/17/2024,Fall
1952,1953,3692,Payment,9689.77,6/19/2023,Summer
1953,1954,4031,Deposit,9360.75,4/19/2023,Spring
1954,1955,4787,Withdrawal,7594.59,8/9/2022,Summer
1955,1956,1747,Deposit,718.56,5/24/2022,Spring
1956,1957,3967,Withdrawal,6589.12,7/3/2023,Summer
1957,1958,4591,Deposit,3556.48,6/3/2024,Summer
1958,1959,4330,Payment,5168.07,1/29/2025,Winter
1959,1960,351,Deposit,430.09,4/21/2024,Spring
1960,1961,4220,Payment,9020.67,6/3/2022,Summer
1961,1962,3338,Withdrawal,3243.43,3/9/2024,Spring
1962,1963,2953,Transfer,2863.1,6/29/2022,Summer
1963,1964,4578,Payment,5141.29,7/10/2023,Summer
1964,1965,3759,Deposit,3546.44,6/13/2023,Summer
1965,1966,4846,Withdrawal,7464.05,5/23/2024,Spring
1966,1967,3071,Payment,5326.56,7/1/2023,Summer
1967,1968,2237,Deposit,7099.08,9/13/2023,Fall
1968,1969,1788,Withdrawal,8683.37,10/14/2023,Fall
1969,1970,1234,Transfer,6220.27,8/16/2023,Summer
1970,1971,2350,Payment,8888.52,8/31/2023,Summer
1971,1972,1099,Deposit,8071.3,2/14/2024,Winter
1972,1973,47,Deposit,2289.32,8/5/2024,Summer
1973,1974,3916,Payment,4909.54,1/6/2025,Winter
1974,1975,3208,Payment,4709.37,8/22/2023,Summer
1975,1976,4555,Payment,862.8,1/26/2023,Winter
1976,1977,4289,Payment,8110.34,8/14/2023,Summer
1977,1978,169,Deposit,4614.11,3/14/2023,Spring
1978,1979,4779,Transfer,7072.62,8/15/2022,Summer
1979,1980,1101,Deposit,7109.96,9/20/2024,Fall
1980,1981,1187,Withdrawal,2103.92,11/22/2022,Fall
1981,1982,2021,Transfer,2122.32,1/10/2023,Winter
1982,1983,2631,Transfer,7949.89,7/17/2024,Summer
1983,1984,1311,Payment,4941.23,3/18/2023,Spring
1984,1985,3735,Transfer,6821.35,4/13/2025,Spring
1985,1986,652,Payment,8826.36,7/24/2023,Summer
1986,1987,1621,Withdrawal,9717.44,4/1/2024,Spring
1987,1988,151,Transfer,8882.24,10/2/2023,Fall
1988,1989,322,Withdrawal,9042.17,10/20/2022,Fall
1989,1990,2886,Withdrawal,1544.02,1/8/2023,Winter
1990,1991,530,Payment,2255.21,5/18/2022,Spring
1991,1992,4481,Transfer,3204.4,12/25/2023,Winter
1992,1993,1878,Transfer,1580.65,12/31/2023,Winter
1993,1994,868,Transfer,7744.36,12/31/2023,Winter
1994,1995,2834,Withdrawal,8628.3,9/21/2022,Fall
1995,1996,3046,Transfer,8474.75,2/4/2025,Winter
1996,1997,4564,Withdrawal,9115.61,1/28/2025,Winter
1997,1998,4754,Withdrawal,5460.64,9/18/2024,Fall
1998,1999,3130,Withdrawal,4138.56,10/6/2022,Fall
1999,2000,4767,Transfer,9577.02,7/17/2022,Summer
2000,2001,3574,Payment,9971.56,3/16/2024,Spring
2001,2002,2096,Payment,1109.39,12/17/2023,Winter
2002,2003,1717,Transfer,2204.27,12/21/2023,Winter
2003,2004,1048,Transfer,8803.64,3/23/2023,Spring
2004,2005,3536,Transfer,3838.82,12/17/2023,Winter
2005,2006,3265,Withdrawal,9172.63,2/1/2023,Winter
2006,2007,3023,Deposit,501.45,7/31/2022,Summer
2007,2008,945,Payment,9772.86,1/6/2023,Winter
2008,2009,3576,Withdrawal,2286.61,2/1/2024,Winter
2009,2010,1841,Deposit,5081.46,6/18/2024,Summer
2010,2011,2221,Transfer,9462.66,10/7/2023,Fall
2011,2012,4546,Deposit,9555.72,7/2/2024,Summer
2012,2013,230,Payment,3941.14,2/18/2025,Winter
2013,2014,2540,Withdrawal,9864.52,6/22/2023,Summer
2014,2015,3512,Transfer,9507.71,6/5/2022,Summer
2015,2016,3774,Withdrawal,3898.41,4/21/2024,Spring
2016,2017,939,Payment,9988.02,3/11/2023,Spring
2017,2018,3292,Deposit,6233.55,9/7/2022,Fall
2018,2019,3879,Deposit,7131.84,11/7/2023,Fall
2019,2020,2158,Transfer,5030.49,7/11/2023,Summer
2020,2021,3760,Transfer,8369.44,4/29/2023,Spring
2021,2022,1126,Payment,11.31,12/26/2023,Winter
2022,2023,234,Payment,1148.16,12/22/2022,Winter
2023,2024,2900,Withdrawal,1490.41,11/14/2023,Fall
2024,2025,2504,Withdrawal,8707.18,7/19/2024,Summer
2025,2026,2396,Withdrawal,5087.5,10/4/2024,Fall
2026,2027,648,Deposit,6364.5,5/10/2023,Spring
2027,2028,4921,Deposit,7215.86,4/12/2023,Spring
2028,2029,3649,Deposit,6977.58,8/30/2024,Summer
2029,2030,2417,Payment,4221.37,3/23/2023,Spring
2030,2031,1739,Transfer,8161.65,3/10/2024,Spring
2031,2032,1468,Deposit,8436.48,9/8/2023,Fall
2032,2033,155,Payment,1224.36,12/3/2022,Winter
2033,2034,1511,Deposit,2861.39,3/10/2025,Spring
2034,2035,4553,Payment,7462.8,1/3/2023,Winter
2035,2036,4514,Transfer,726.09,5/19/2024,Spring
2036,2037,1623,Payment,7344.84,11/6/2024,Fall
2037,2038,4940,Payment,6389.41,11/11/2022,Fall
2038,2039,4555,Deposit,2077.49,1/2/2025,Winter
2039,2040,4425,Payment,5854.36,7/29/2022,Summer
2040,2041,1035,Withdrawal,1357.9,9/26/2022,Fall
2041,2042,1182,Payment,6231.68,10/9/2023,Fall
2042,2043,1922,Transfer,5022.66,4/25/2023,Spring
2043,2044,116,Payment,7950.83,10/28/2023,Fall
2044,2045,2072,Withdrawal,1464.16,12/23/2022,Winter
2045,2046,590,Withdrawal,2993.93,1/20/2025,Winter
2046,2047,523,Withdrawal,1045.3,11/16/2024,Fall
2047,2048,125,Transfer,2585.27,7/4/2022,Summer
2048,2049,4897,Deposit,1692.2,2/1/2024,Winter
2049,2050,3639,Deposit,9477.11,2/18/2023,Winter
2050,2051,4474,Deposit,1826.29,1/7/2024,Winter
2051,2052,1913,Deposit,2569,1/29/2025,Winter
2052,2053,1355,Deposit,1750.1,5/23/2023,Spring
2053,2054,1874,Payment,4378.07,2/21/2023,Winter
2054,2055,794,Withdrawal,8969.78,6/22/2022,Summer
2055,2056,3435,Payment,2120.97,1/9/2023,Winter
2056,2057,2217,Withdrawal,8898.52,1/11/2024,Winter
2057,2058,3315,Payment,499.36,3/3/2023,Spring
2058,2059,3099,Deposit,922.02,5/18/2024,Spring
2059,2060,1735,Deposit,7159.14,10/20/2022,Fall
2060,2061,1544,Transfer,9371.58,8/2/2024,Summer
2061,2062,1866,Deposit,5690.75,10/25/2022,Fall
2062,2063,394,Transfer,1693.31,11/12/2024,Fall
2063,2064,4901,Withdrawal,9167.77,10/18/2022,Fall
2064,2065,2173,Transfer,8331.31,11/23/2022,Fall
2065,2066,999,Deposit,4618.57,9/22/2022,Fall
2066,2067,3248,Payment,9258.01,11/14/2022,Fall
2067,2068,3969,Payment,9416.91,4/28/2025,Spring
2068,2069,2032,Withdrawal,2464.3,7/21/2023,Summer
2069,2070,1117,Payment,7419.89,10/8/2022,Fall
2070,2071,3751,Transfer,3404.89,7/13/2023,Summer
2071,2072,2206,Payment,6166.44,1/8/2023,Winter
2072,2073,3488,Payment,2894.4,4/3/2024,Spring
2073,2074,67,Transfer,9963.88,4/13/2023,Spring
2074,2075,1378,Withdrawal,3525.8,3/7/2024,Spring
2075,2076,1155,Payment,223.08,6/15/2022,Summer
2076,2077,1344,Deposit,7079.34,7/13/2024,Summer
2077,2078,3089,Withdrawal,3744.94,8/31/2024,Summer
2078,2079,2712,Transfer,5818.16,4/9/2025,Spring
2079,2080,2920,Withdrawal,4751.52,10/6/2023,Fall
2080,2081,4869,Transfer,6705.55,12/9/2024,Winter
2081,2082,2530,Withdrawal,7212.48,5/10/2025,Spring
2082,2083,821,Withdrawal,3997.65,11/18/2023,Fall
2083,2084,1693,Transfer,4221.99,7/16/2022,Summer
2084,2085,209,Payment,6898.73,5/13/2023,Spring
2085,2086,3730,Withdrawal,795.67,7/9/2022,Summer
2086,2087,3384,Withdrawal,2500.41,12/9/2022,Winter
2087,2088,1529,Deposit,6674.57,1/13/2024,Winter
2088,2089,917,Withdrawal,5005.79,9/13/2022,Fall
2089,2090,679,Withdrawal,3865.49,5/31/2023,Spring
2090,2091,3202,Payment,725.7,8/30/2023,Summer
2091,2092,1971,Withdrawal,7533.86,7/12/2023,Summer
2092,2093,516,Withdrawal,4052.83,6/8/2022,Summer
2093,2094,1586,Withdrawal,5483.07,12/11/2023,Winter
2094,2095,2104,Withdrawal,1695.17,11/22/2023,Fall
2095,2096,754,Payment,4603.3,10/11/2023,Fall
2096,2097,1307,Payment,1771.7,10/26/2023,Fall
2097,2098,2370,Deposit,179.27,12/20/2022,Winter
2098,2099,3230,Payment,1606.39,3/17/2024,Spring
2099,2100,2146,Withdrawal,6372.91,12/28/2024,Winter
2100,2101,2884,Transfer,1659.52,9/29/2024,Fall
2101,2102,4982,Transfer,7623.85,11/17/2024,Fall
2102,2103,1113,Deposit,1017.26,2/28/2025,Winter
2103,2104,4991,Withdrawal,8840.66,6/7/2022,Summer
2104,2105,4817,Withdrawal,6382.54,11/17/2022,Fall
2105,2106,1301,Transfer,2786.62,5/7/2023,Spring
2106,2107,4973,Withdrawal,9405.52,12/9/2022,Winter
2107,2108,152,Deposit,169.73,4/25/2025,Spring
2108,2109,3007,Payment,2273.5,1/1/2024,Winter
2109,2110,1157,Transfer,9259.4,12/15/2024,Winter
2110,2111,3066,Transfer,8770.1,4/9/2023,Spring
2111,2112,3422,Deposit,5088.84,5/12/2022,Spring
2112,2113,3451,Transfer,5008.61,3/28/2025,Spring
2113,2114,1624,Payment,1230.2,7/16/2024,Summer
2114,2115,642,Withdrawal,2115.51,6/20/2022,Summer
2115,2116,4980,Payment,7313.75,9/4/2023,Fall
2116,2117,2314,Transfer,5481.94,1/30/2025,Winter
2117,2118,3104,Transfer,2827.71,8/6/2022,Summer
2118,2119,3321,Transfer,6428.94,10/23/2023,Fall
2119,2120,111,Payment,4442.59,12/29/2022,Winter
2120,2121,515,Deposit,4578.19,9/5/2024,Fall
2121,2122,1832,Payment,8968.2,9/7/2024,Fall
2122,2123,2654,Deposit,3320.11,8/21/2023,Summer
2123,2124,1525,Transfer,8362.56,7/21/2024,Summer
2124,2125,4955,Transfer,5199.29,4/12/2025,Spring
2125,2126,4740,Withdrawal,2385.18,8/13/2024,Summer
2126,2127,2324,Payment,2189.99,12/18/2024,Winter
2127,2128,4974,Deposit,7414.61,8/17/2023,Summer
2128,2129,266,Withdrawal,4135.13,10/11/2023,Fall
2129,2130,4729,Withdrawal,5846.42,3/22/2024,Spring
2130,2131,1602,Deposit,8888.2,12/11/2022,Winter
2131,2132,3553,Transfer,7168.86,8/2/2023,Summer
2132,2133,1230,Payment,212.64,1/1/2025,Winter
2133,2134,2652,Transfer,4204.05,6/7/2022,Summer
2134,2135,2239,Deposit,1295.08,4/27/2025,Spring
2135,2136,2390,Payment,9016.31,9/13/2024,Fall
2136,2137,3835,Transfer,3313.97,1/7/2025,Winter
2137,2138,4693,Payment,3300.73,2/4/2025,Winter
2138,2139,770,Transfer,687.94,10/5/2024,Fall
2139,2140,2704,Withdrawal,7194.37,7/17/2024,Summer
2140,2141,1336,Withdrawal,1287.34,1/8/2025,Winter
2141,2142,670,Transfer,7011.65,12/9/2024,Winter
2142,2143,4295,Payment,6126.17,3/27/2023,Spring
2143,2144,4134,Withdrawal,6132.45,1/4/2024,Winter
2144,2145,3767,Transfer,8196.5,6/1/2024,Summer
2145,2146,2687,Transfer,6457.56,1/21/2025,Winter
2146,2147,2703,Withdrawal,2470.92,6/18/2022,Summer
2147,2148,3365,Deposit,1164.21,8/24/2024,Summer
2148,2149,3069,Payment,1143.64,9/28/2023,Fall
2149,2150,4603,Deposit,9082.46,9/29/2024,Fall
2150,2151,4219,Payment,9233.91,1/10/2023,Winter
2151,2152,3216,Deposit,5356.61,5/6/2025,Spring
2152,2153,3377,Payment,6281.96,11/13/2023,Fall
2153,2154,4858,Payment,6989.43,11/9/2022,Fall
2154,2155,4915,Deposit,6218.09,10/21/2023,Fall
2155,2156,1818,Withdrawal,9672.82,9/21/2024,Fall
2156,2157,495,Payment,3341.48,8/25/2023,Summer
2157,2158,544,Transfer,2046.05,6/24/2023,Summer
2158,2159,780,Withdrawal,8561.91,4/16/2025,Spring
2159,2160,2544,Payment,1717.62,6/29/2022,Summer
2160,2161,393,Deposit,4745.93,11/2/2022,Fall
2161,2162,2192,Deposit,7651.18,8/1/2022,Summer
2162,2163,1883,Withdrawal,7667.57,2/10/2024,Winter
2163,2164,4444,Payment,7378.81,1/20/2023,Winter
2164,2165,692,Payment,4021.27,12/30/2024,Winter
2165,2166,3671,Withdrawal,2915.43,4/9/2025,Spring
2166,2167,1211,Deposit,9822.85,4/29/2025,Spring
2167,2168,3402,Payment,2528.75,8/19/2022,Summer
2168,2169,4447,Deposit,7846.7,4/5/2025,Spring
